地區,大廈名單,name,lat,lng
葵青,長青邨青柏樓,長青邨青柏樓,22.3484152,114.1093074
葵青,青宏苑宏裕閣,青宏苑宏裕閣,22.3621069,114.1046158
葵青,青怡薈 (非住宅),青怡廣場,22.353687,114.105033
葵青,青泰苑通泰閣,青泰苑通泰閣,22.3633302,114.1005034
葵青,青衣城 丼丼屋 (非住宅),丼丼屋,22.3582411,114.1071474
葵青,青衣城1期 (非住宅),青衣城1期,22.3584265,114.1081419
葵青,麗瑤邨富瑤樓,麗瑤邨富瑤樓,22.3542309,114.1302563
西貢,上洋,上洋村,22.3096256,114.2852884
西貢,健明邨明日樓,健明邨明日樓,22.3076559,114.2506126
西貢,北港村,北港,22.379476,114.258182
西貢,南豐廣場1座,南豐廣場1座,22.314343,114.2634288
西貢,厚德邨德志樓,厚德邨德志樓,22.3180295,114.2649147
西貢,善明邨善智樓,善明邨善智樓,22.3037201,114.2501482
西貢,天晉2期2B座,天晉2期,22.3062586,114.2609203
西貢,天晉匯 東南加 (非住宅),天晉3A期,22.3055989,114.2594818
西貢,富寧花園 6 座,富寧花園6座,22.3193901,114.2673293
西貢,富寧花園4座,富寧花園4座,22.3189013,114.2684901
西貢,富寧花園6座,富寧花園6座,22.3193901,114.2673293
西貢,寶明苑寶柏閣,寶明苑寶柏閣,22.3118409,114.2577637
西貢,寶林商場 (非住宅),寶林商場,22.3250831,114.2561675
西貢,寶林邨寶德樓,寶德樓,22.3265154,114.2554599
西貢,寶琳邨寶寧樓 (非住宅),基督教懷智服務處寶林中心及宿舍,22.3257928,114.2547429
西貢,將軍澳中心5座,將軍澳中心5座,22.3079912,114.2558893
西貢,將軍澳廣場2座,將軍澳廣場2座,22.3094024,114.2625697
西貢,將軍澳村,將軍澳村,22.3270387,114.249999
西貢,對面海村,對面海邨,22.3784517,114.2688122
西貢,對面海邨海寧樓,對面海邨海寧樓,22.3749877,114.27051
西貢,尚德邨尚義樓,尚德邨尚義樓,22.3112024,114.2573922
西貢,峻瀅一期3座,The Beaumount 峻瀅,22.2978681,114.2750363
西貢,康城站 (非住宅),康城站,22.2963175,114.2696132
西貢,廣明苑廣昌閣,廣明苑廣昌閣,22.3119679,114.259714
西貢,廣明苑廣賢閣,廣明苑廣賢閣,22.3126095,114.2584138
西貢,彩明苑彩富閣,彩明苑彩富閣,22.307891,114.252748
西貢,彩明苑彩柳閣,彩明苑彩柳閣,22.3084729,114.2546757
西貢,彩明苑彩榮閣,彩明苑彩榮閣,22.3069683,114.2533058
西貢,怡心園1座,怡心園1座,22.3224244,114.2531201
西貢,日出康城2B期領峯6座,日出康城,22.2948541,114.2729928
西貢,日出康城3期緻藍天5座,日出康城三期緻藍天五座晶巒,22.2972911,114.2704551
西貢,日出康城第2A期5座,日出康城一期首都6座右翼威士拿,22.2972619,114.2713711
西貢,日出康城第8期 (非住宅),日出康城,22.2948541,114.2729928
西貢,日出康城緻藍天1座,緻藍天1座,22.2966399,114.2695581
西貢,日出康城領都6座,日出康城一期首都6座右翼威士拿,22.2972619,114.2713711
西貢,日出康城首都1期5座,日出康城一期首都6座右翼威士拿,22.2972619,114.2713711
西貢,旭輝臺2座,旭輝臺2座,22.3234671,114.2547918
西貢,明德邨明覺樓,明覺樓,22.316074,114.26893
西貢,明德邨明道樓,明道樓 (1 座),22.3164521,114.2693724
西貢,景林邨景桃樓,景林邨6座景桃樓,22.3209731,114.2600854
西貢,曉嵐閣6座,曉嵐閣6座,22.3366384,114.2397231
西貢,李達三葉耀珍伉儷李本俊會議大樓 (非住宅),李達三葉耀珍伉儷李本俊會議大樓,22.3321772,114.2664603
西貢,東港城 壹匯中菜廳 (非住宅),壹匯中菜廳,22.3160291,114.2659952
西貢,海傍街27號 富雅海鮮酒家 (非住宅),富雅海鮮,22.3793303,114.271879
西貢,清水灣半島8座,清水灣半島二期8座,22.3063335,114.2666792
西貢,璟瓏軒,璟瓏軒,22.392377,114.272859
西貢,相思灣53號,清水灣相思灣路,22.3026544,114.2905856
西貢,相思灣村53號,清水灣相思灣路,22.3026544,114.2905856
西貢,翠林新城 喜悅皇宮 (非住宅),喜悅皇宮,22.3226894,114.248982
西貢,翠林邨彩林樓,翠林邨彩林樓,22.323989,114.2476406
西貢,翠林邨欣林樓,翠林邨欣林樓,22.3233631,114.2482907
西貢,茵怡花園4座,茵怡花園4座,22.3228262,114.2555376
西貢,裕明苑裕昌閣,裕明苑B座裕昌閣,22.3184179,114.2668649
西貢,西貢動物醫院 (非住宅),西貢動物醫院,22.3816024,114.2718425
西貢,西貢鄧肇堅運動場 (非住宅),西貢鄧肇堅運動場,22.3832589,114.2729737
西貢,都會駅5座,都會駅5座,22.3039933,114.251727
西貢,頌明苑冠明閣,頌明苑E座冠明閣,22.317222,114.263755
西貢,頌明苑嘉明閣,頌明苑A座嘉明閣,22.3186615,114.2629876
西貢,頌明苑賢明閣,頌明苑C座賢明閣,22.3177974,114.2629412
西貢,香港九龍東智選假日酒店,香港九龍東智選假日酒店,22.308125,114.2596038
西貢,馬游塘,馬游塘,22.321765,114.244353
西貢,馬游塘村,馬游塘,22.321765,114.244353
觀塘,Gravity (非住宅),Gravity 萬有引力,22.3088208,114.2259519
觀塘,Megabox Ruby Tuesday (非住宅),Ruby Tuesday,22.3196279,114.2084863
觀塘,創紀之城一期渣打中心 (非住宅),渣打中心,22.313542,114.221563
觀塘,匯景廣場 (非住宅),滙景廣場,22.3070624,114.2336121
觀塘,匯景花園2座,匯景花園2座,22.3080523,114.2333611
觀塘,協和大廈 (非住宅),協和大廈,22.3165064,114.2262045
觀塘,啓業邨啓盛樓,啟盛樓,22.3296547,114.2089233
觀塘,啟業邨啟樂樓,啟業邨啟樂樓,22.3284564,114.2094681
觀塘,啟業邨啟盛樓,啟盛樓,22.3296547,114.2089233
觀塘,啟業邨啟祥樓,啟祥樓,22.330015,114.209371
觀塘,啟業邨啟裕樓,啟業邨啟裕樓,22.3290116,114.2102203
觀塘,啟業邨啟賢樓 (非住宅),啟業邨啟賢樓,22.3290676,114.2089108
觀塘,坪石邨 麥當勞 (非住宅),麥當勞香港,22.31902,114.2319671
觀塘,坪石邨商場 富港酒家 (非住宅),富港酒家,22.291811,114.206049
觀塘,坪石邨玉石樓 彬記粥麵美食 (非住宅),坪石邨,22.3333511,114.2090864
觀塘,坪石邨翠石樓,坪石邨,22.3333511,114.2090864
觀塘,坪石邨藍石樓,坪石邨藍石樓,22.3329283,114.2097714
觀塘,坪石邨街市 (非住宅),坪石邨,22.3333511,114.2090864
觀塘,坪石邨金石樓,坪石邨金石樓,22.3333338,114.2101965
觀塘,坪石邨黃石樓,坪石邨黃石樓,22.3323889,114.2090843
觀塘,大本營 薩莉亞餐廳 (非住宅),薩莉亞,22.3060743,114.237135
觀塘,安泰大樓,安泰大樓,22.3168692,114.2164573
觀塘,安泰邨和泰樓,和泰樓,22.3281394,114.228184
觀塘,安泰邨智泰樓,智泰樓,22.3287546,114.2291481
觀塘,安達邨善達樓,安達邨善達樓,22.3199143,114.2353812
觀塘,安達邨愛達樓,安達邨愛達樓,22.3219083,114.233245
觀塘,安達邨謙達樓,安達邨謙達樓,22.3203766,114.2368672
觀塘,寶珮苑寶瑤閣,寶珮苑E座寶瑤閣,22.3174766,114.2272313
觀塘,寶珮苑寶瑤閤,寶珮苑E座寶瑤閣,22.3174766,114.2272313
觀塘,寶珮苑寶翠閣,寶珮苑,22.3173644,114.2287189
觀塘,寶達商埸 (非住宅),寶達商場,22.3176434,114.2363253
觀塘,寶達邨達佳樓,寶達邨C座達佳樓,22.3166266,114.2379817
觀塘,寶達邨達怡樓,寶達邨達怡樓,22.3177093,114.239816
觀塘,展華樓 (非住宅),展華長者日間護理中心,22.321068,114.21876
觀塘,平田邨平真樓,平田邨平真樓,22.3080277,114.2372387
觀塘,康柏苑龍柏閣,康栢苑B座龍栢閣,22.3032465,114.2382603
觀塘,康盈苑,康盈苑,22.3081277,114.2382603
觀塘,彩德邨彩亮樓,彩德邨彩亮樓,22.330142,114.214879
觀塘,彩德邨彩仁樓,彩德邨彩仁樓,22.3303846,114.2121616
觀塘,彩德邨彩敬樓,彩德邨彩敬樓,22.3302213,114.2142979
觀塘,彩德邨彩誠樓,彩德邨彩誠樓,22.330027,114.21314
觀塘,彩盈邨盈樂樓,彩盈邨盈樂樓,22.3275171,114.2154124
觀塘,彩盈邨盈順樓,彩盈邨盈順樓,22.3268775,114.2155982
觀塘,彩福邨彩善樓,彩福邨彩善樓,22.3281971,114.2171771
觀塘,彩福邨彩歡樓,彩福邨彩歡樓,22.3271501,114.2177344
觀塘,德田邨德盛樓,德田邨7座德盛樓,22.3074368,114.2388027
觀塘,德田邨德禮樓,德田邨2座德禮樓,22.3102921,114.2383532
觀塘,德田邨德義樓,德田邨3座德義樓,22.3096507,114.2396535
觀塘,德福花園D座,德福花園,22.3243965,114.2125663
觀塘,悦品海景酒店,悦品海景酒店 ‧ 觀塘,22.312137,114.2195804
觀塘,晨光大廈,晨光大廈,22.3139672,114.2232375
觀塘,曉光閣,曉光閣,22.3178346,114.2308414
觀塘,業運工業大廈,業運工業大廈,22.312698,114.2242359
觀塘,樂華北邨立華樓,樂華北邨立華樓,22.3225008,114.2199867
觀塘,樂華南邨安華樓,樂華南邨安華樓,22.320693,114.2216454
觀塘,樂雅苑雅意閣,樂雅苑D座雅意閣,22.323388,114.220226
觀塘,油塘中心2座,油塘中心2座,22.2951609,114.2389569
觀塘,油塘邨榮塘樓,油塘邨榮塘樓,22.2988889,114.2380556
觀塘,油塘邨美塘樓,油塘邨美塘樓,22.3007896,114.2371226
觀塘,油塘邨華塘樓,油塘邨華塘樓,22.2995719,114.237796
觀塘,油塘邨貴塘樓,油塘邨貴塘樓,22.2980792,114.2384343
觀塘,油美苑濤美閣,油美苑濤美閣,22.2958064,114.2395606
觀塘,油美苑灝美閣,油美苑灝美閣,22.297377,114.23932
觀塘,油翠苑溢美閣,油翠苑D座溢美閣,22.3001488,114.2381442
觀塘,油麗邨康麗樓,油麗邨,22.299182,114.236622
觀塘,油麗邨秀麗樓,油麗邨D座秀麗樓,22.301579,114.235867
觀塘,油麗邨雍麗樓,油麗邨雍麗樓,22.3006067,114.2347327
觀塘,清水灣道8號 匯八坊 (非住宅),清水灣道8號,22.3339771,114.2098396
觀塘,清水灣道8號匯八坊 大家樂 (非住宅),大家樂,22.3339771,114.2098396
觀塘,溢財中心 (非住宅),溢財中心,22.3116218,114.2265458
觀塘,牛頭角上邨常滿樓,牛頭角上邨1座常滿樓,22.3189704,114.2176415
觀塘,牛頭角下邨貴新樓,牛頭角下邨貴新樓,22.3212405,114.2154124
觀塘,牛頭角樂華(南)邨敏華樓,樂華南邨敏華樓,22.3196755,114.2216835
觀塘,玉蓮臺2座,玉蓮臺2座,22.3156866,114.2200796
觀塘,琼林大廈,琼林大廈,22.3149965,114.2223784
觀塘,祥和苑和健閣,祥和苑和健閣,22.3191117,114.2268133
觀塘,秀茂坪邨秀慧樓,秀茂坪邨秀慧樓,22.3188281,114.2334308
觀塘,秀茂坪邨秀景樓,秀茂坪邨秀景樓,22.3177087,114.2338952
觀塘,秀茂坪邨秀程樓,秀茂坪邨秀程樓,22.319118,114.2338023
觀塘,秀茂坪邨秀裕樓,秀茂坪邨秀裕樓,22.3181161,114.2335237
觀塘,翠屏(北)邨翠楣樓,翠屏北邨,22.3165412,114.2296358
觀塘,翠屏(南)邨翠松樓,翠松樓,22.312921,114.234295
觀塘,翠屏(南)邨翠樂樓,翠屏南邨翠樂樓,22.3122513,114.2309231
觀塘,翠屏北邨翠楣樓,翠屏北邨,22.3165412,114.2296358
觀塘,翠屏南邨翠松樓,翠松樓,22.312921,114.234295
觀塘,興達大廈,興達大廈,22.3148544,114.2227686
觀塘,花園大廈畫眉樓,花園大廈畫眉樓,22.317022,114.219361
觀塘,萬和花園大廈,萬和花園大廈,22.3128945,114.2285083
觀塘,藍田邨藍暉樓,藍田邨藍暉樓,22.311762,114.2367743
觀塘,藍田邨藍蔚樓,藍田邨藍蔚樓,22.3102518,114.2364028
觀塘,裕民中心3座,裕民中心3座,22.3142835,114.2230285
觀塘,觀塘帝盛酒店,香港觀塘帝盛酒店,22.3080189,114.2242966
觀塘,觀塘晨星樓,晨星樓,22.3169097,114.2251647
觀塘,觀塘游泳池 (非住宅),觀塘游泳池,22.3110896,114.2297388
觀塘,觀塘花園大廈喜鵲樓,觀塘花園大廈,22.3171472,114.2176748
觀塘,觀塘花園大廈燕子樓,花園大廈燕子樓,22.317926,114.217915
觀塘,觀塘道382號 (非住宅),觀塘觀塘道382號,22.3143312,114.2203286
觀塘,觀點中心 (非住宅),觀點中心 KWUN TONG VIEW,22.3129083,114.224208
觀塘,金龍園,金龍園,22.3192474,114.2212192
觀塘,順利紀律部隊宿舍5座,順利紀律部隊宿舍,22.3319377,114.2214252
觀塘,順利邨利恆樓,順利邨利恒樓,22.3327511,114.2240734
觀塘,順天邨天柱樓,順天邨天柱樓,22.3250887,114.2276028
觀塘,順天邨天榮樓,順天邨天榮樓,22.3261807,114.2262096
觀塘,高俊苑俊茂閣,高俊苑俊茂閣,22.2977332,114.2428112
觀塘,高翔苑高康閣,高翔苑高康閣,22.2975185,114.2408608
觀塘,鯉魚門廣場 (非住宅),鯉魚門廣場,22.2964001,114.2394189
觀塘,麗晶花園1座,麗晶花園1座,22.3294483,114.2070531
離島,富東邨東馬樓,富東邨東馬樓,22.287809,113.9419833
離島,富豪機場酒店,富豪機場酒店,22.318835,113.934283
離島,海堤灣畔1座,海堤灣畔1座,22.292596,113.9415186
離島,滿東邨滿和樓,滿東邨滿和樓,22.278597,113.933184
離島,索罟灣第一街27A號,索罟灣第一街,22.2050191,114.1311601
離島,諾富特東薈城酒店,諾富特東薈城酒店,22.288126,113.94723
離島,香港國際機場一號客運大樓 (非住宅),香港國際機場,22.308047,113.9184808
離島,香港天際萬豪酒店 (非住宅),香港天際萬豪酒店,22.319077,113.9437259
離島,香港天際萬豪酒店,香港天際萬豪酒店,22.319077,113.9437259
黃大仙,仁愛大廈,仁愛大樓,22.3349703,114.1948622
黃大仙,佛教孔先洲紀念中學 (非住宅),佛教孔仙洲紀念中學,22.3384259,114.2081677
黃大仙,啟德花園1座,啟德花園1座,22.3377887,114.1952338
黃大仙,嗇色園社會服務大樓 (非住宅),嗇色園社會服務大樓,22.3430587,114.1973498
黃大仙,嘉華大廈,嘉華大廈,22.3470545,114.2028038
黃大仙,嘉諾撒小學(新蒲崗) (非住宅),嘉諾撒小學（新蒲崗）,22.3370771,114.2015969
黃大仙,坪石邨翠石樓,坪石邨,22.3333511,114.2090864
黃大仙,坪石邨金石樓,Ping Shek Estate Car Park,22.3329963,114.2101922
黃大仙,如意樓 (非住宅),黄大仙下邨二區龍樂樓,22.3411642,114.1925684
黃大仙,威豪花園2座,威豪花園2座,22.3367979,114.2085392
黃大仙,宏景花園3座,宏景花園3座,22.3412777,114.2079123
黃大仙,富山邨富信樓,富山邨富信樓,22.3427251,114.2090965
黃大仙,峻弦1座,峻弦1座,22.3396959,114.2133691
黃大仙,峻弦3座,峻弦3座,22.3393139,114.2137174
黃大仙,彩虹道街市熟食中心 (非住宅),彩虹道街市及熟食中心,22.3370401,114.1966077
黃大仙,彩虹邨 愛群快餐店 (非住宅),愛群快餐店,22.3351213,114.2054853
黃大仙,彩虹邨丹鳳樓,彩虹邨丹鳳樓,22.334968,114.207552
黃大仙,彩虹邨白雪樓,彩虹邨白雪樓,22.335682,114.206912
黃大仙,彩虹邨碧海樓,彩虹邨碧海樓,22.336071,114.204825
黃大仙,彩虹邨翠瓊樓,彩虹邨翠瓊樓,22.335691,114.20597
黃大仙,彩虹邨金碧樓,彩虹邨金碧樓,22.3353066,114.2052884
黃大仙,彩虹邨錦雲樓,彩虹邨錦雲樓,22.337091,114.20501
黃大仙,彩輝邨彩華樓,彩輝邨1座彩華樓,22.3357092,114.218095
黃大仙,彩輝邨彩葉樓,彩輝邨2座彩葉樓,22.3352563,114.2182917
黃大仙,彩雲(一)邨星辰樓,彩雲(一)邨星辰樓,22.3346491,114.2142746
黃大仙,彩雲(二)邨豐澤樓,彩雲(二)邨豐澤樓,22.334549,114.2176648
黃大仙,彩雲商場 彩雲街市 (非住宅),彩雲商場,22.3337874,114.2147761
黃大仙,彩雲商場 彩龍皇宮大酒樓 (非住宅),彩龍皇宮大酒樓,22.3339753,114.2144036
黃大仙,彩雲邨星辰樓,彩雲(一)邨星辰樓,22.334669,114.21427
黃大仙,彩雲邨白鳳樓,香港心理衞生會彩雲宿舍,22.3350176,114.2119606
黃大仙,彩雲邨長波樓,彩雲(一)邨長波樓,22.33317,114.214328
黃大仙,德強苑德賢閣,德強苑A座德賢閣,22.3393644,114.1860846
黃大仙,德望中學 (非住宅),德望學校,22.3344698,114.2194063
黃大仙,志蓮道5號,上元嶺志蓮道5號,22.340658,114.206059
黃大仙,慈安苑安欣閣,慈安苑1座安欣閣,22.348271,114.201857
黃大仙,慈康邨康健樓,慈康邨康健樓,22.3476372,114.2018749
黃大仙,慈康邨康德樓,慈康邨康德樓,22.3475776,114.2028038
黃大仙,慈康邨康添樓,慈康邨,22.3478307,114.2028926
黃大仙,慈康邨康潤樓,慈康邨康潤樓,22.3475732,114.203245
黃大仙,慈康邨康秀樓,慈康邨康秀樓,22.3476328,114.2023161
黃大仙,慈愛苑愛仁閣,慈愛苑2座愛仁閣,22.3496909,114.1988098
黃大仙,慈愛苑愛勤閣,慈愛苑6座愛勤閣,22.3502654,114.1984847
黃大仙,慈愛苑愛富閣,慈愛苑愛富閣,22.350784,114.199536
黃大仙,慈愛苑愛寧閣,慈愛苑1座愛寧閣,22.3500699,114.1980667
黃大仙,慈愛苑愛慧閣,慈愛苑4座愛慧閣,22.350105,114.199469
黃大仙,慈愛苑愛祥閣,愛祥閣,22.351085,114.199146
黃大仙,慈愛苑愛聰閣,慈愛苑3座愛聰閣,22.3495666,114.1993207
黃大仙,慈愛苑愛華閣,慈愛苑,22.3514728,114.1989725
黃大仙,慈樂邨樂仁樓,慈樂邨樂仁樓,22.3481173,114.199251
黃大仙,慈樂邨樂信樓,慈樂邨樂信樓,22.3471876,114.1990652
黃大仙,慈樂邨樂天樓,慈樂邨樂天樓,22.3492093,114.1978577
黃大仙,慈樂邨樂安樓,慈樂邨樂安樓,22.3480724,114.2000869
黃大仙,慈樂邨樂旺樓,慈樂邨樂旺樓,22.3480457,114.1986008
黃大仙,慈樂邨樂歡樓,慈樂邨樂歡樓,22.3463425,114.2005514
黃大仙,慈樂邨樂祥樓,慈樂邨,22.348923,114.199371
黃大仙,慈樂邨樂誠樓,慈樂邨樂誠樓,22.3477557,114.1982293
黃大仙,慈正邨正和樓,慈正邨,22.349888,114.202634
黃大仙,慈正邨正安樓,慈正邨,22.349888,114.202634
黃大仙,慈正邨正康樓,慈正邨正康樓,22.3491856,114.2035236
黃大仙,慈正邨正德樓,慈正邨,22.349888,114.202634
黃大仙,慈正邨正怡樓,慈正邨,22.349888,114.202634
黃大仙,慈正邨正明樓,慈正邨正明樓,22.3492159,114.2027806
黃大仙,慈正邨正暉樓,慈正邨,22.349888,114.202634
黃大仙,慈正邨正泰樓,慈正邨正泰樓,22.3504217,114.2028734
黃大仙,慈正邨正遠樓 (非住宅),正遠樓,22.3497473,114.2039307
黃大仙,慈正邨正遠樓,正遠樓,22.3497473,114.2039307
黃大仙,慈民邨民健樓,慈民邨民健樓,22.3482284,114.202409
黃大仙,慈民邨民泰樓,慈民邨民泰樓,22.3481688,114.2033378
黃大仙,慈民邨民裕樓,慈民邨民裕樓,22.3481826,114.2038023
黃大仙,慈雲山中心 大家樂 (非住宅),大家樂,22.3485826,114.2007956
黃大仙,慈雲山中心 手作功夫茶 (非住宅),慈雲山中心,22.3482388,114.2005514
黃大仙,慈雲山中心 森美奧厨房 (非住宅),慈雲山中心,22.3482388,114.2005514
黃大仙,慈雲山中心 百匯軒 (非住宅),百匯軒,22.3485864,114.2002567
黃大仙,慈雲山中心 薀莎餐廳 (非住宅),慈雲山中心,22.3482388,114.2005514
黃大仙,慈雲山中心 譚仔三哥米線 (非住宅),譚仔三哥米線,22.3473894,114.2005592
黃大仙,慈雲山慈康邨康添樓,慈康邨康添樓,22.3474998,114.2037094
黃大仙,慈雲山慈愛苑愛聰閣,慈愛苑3座愛聰閣,22.3495666,114.1993207
黃大仙,慈雲山慈樂邨樂信樓,樂信樓,22.3471447,114.1990916
黃大仙,斧山道運動場 (非住宅),斧山道運動場,22.3385102,114.2074587
黃大仙,新華樓 (非住宅),新華樓,22.3462192,114.1981596
黃大仙,新蒲崗爵祿街36號,爵祿街36號,22.3362258,114.1957446
黃大仙,星河明居C座,星河明居C座,22.3412363,114.2021072
黃大仙,曉暉花園5座 (非住宅),曉暉花園,22.3374008,114.2152699
黃大仙,東頭(二)邨興東樓,東頭(二)邨興東樓,22.333703,114.194145
黃大仙,東頭邨（二）貴東樓,東頭邨,22.3330896,114.1933484
黃大仙,樂富廣場 元氣壽司 (非住宅),Genki Sushi,22.3382401,114.1872689
黃大仙,樂富邨宏逸樓,樂富邨宏旭樓,22.3394452,114.1879191
黃大仙,樂富邨樂民樓,樂富邨樂民樓,22.3367469,114.1867157
黃大仙,橫頭磡邨宏基樓,橫頭磡邨宏基樓,22.3397492,114.188755
黃大仙,橫頭磡邨宏安樓,橫頭磡邨宏安樓,22.3403179,114.1873617
黃大仙,毓華街42號 (非住宅),永發大廈,22.3464408,114.2011827
黃大仙,毓華里8號永發大廈,永發大廈,22.3464408,114.2011827
黃大仙,永發大廈,永發大廈,22.3464408,114.2011827
黃大仙,沙田坳邨順田樓,沙田坳邨順田樓,22.3498996,114.1955589
黃大仙,海港花園3座,海港花園3座,22.3417939,114.212092
黃大仙,牛池灣西村,牛池灣西村,22.3370153,114.2076459
黃大仙,竹園北邨松園樓,竹園北邨,22.3459302,114.1914691
黃大仙,竹園北邨桃園樓,竹園北邨桃園樓,22.3470782,114.1947926
黃大仙,竹園北邨橡園樓,竹園北邨橡園樓,22.3464069,114.1942413
黃大仙,竹園南邨秀園樓,竹園南邨秀園樓,22.3444954,114.1923776
黃大仙,竹園南邨貴園樓,竹園南邨貴園樓,22.3439204,114.190636
黃大仙,竹園南邨趣園樓,竹園南邨趣園樓,22.3439041,114.1941888
黃大仙,竹園商場 麥當勞 (非住宅),麥當勞,22.3452079,114.1931226
黃大仙,竹園街市 (非住宅),竹園街市,22.3449502,114.1935096
黃大仙,竹園邨鵬程苑,鵬程苑,22.345681,114.190605
黃大仙,翠竹花園13座,翠竹花園13座,22.3464657,114.1891498
黃大仙,翠竹花園14座,翠竹花園14座,22.3460513,114.1892891
黃大仙,翠竹花園2座,翠竹花園2座,22.3464665,114.1885925
黃大仙,翠竹花園7座,翠竹花園7座,22.34603,114.1865258
黃大仙,翠鳳樓,翠鳳樓,22.3444993,114.1969057
黃大仙,荷里活廣場 麥當勞 (非住宅),麥當勞,22.340967,114.202068
黃大仙,華基大樓 (非住宅),華基大樓,22.346996,114.201191
黃大仙,華懋工業大廈 (非住宅),華懋工業大廈停車場,22.3386889,114.1997509
黃大仙,萬寶大廈,萬寶大廈,22.3468801,114.2028038
黃大仙,萬年戲院大廈 (非住宅),萬年戲院大廈,22.3470226,114.2023161
黃大仙,蒲明里6、8、10、12號及蒲惠里11號 (非住宅),慈雲山蒲明里6號,22.3463373,114.2009552
黃大仙,蒲明里6、8、10、12號及蒲惠里11號,港泰(竹園)護老院有限公司,22.344579,114.190644
黃大仙,蒲英里2-8號慈華大廈,慈華大廈,22.3465288,114.2021304
黃大仙,衍慶街2-32號新蒲崗大廈,新蒲崗大廈,22.3363251,114.1949783
黃大仙,觀鳳樓,觀鳳樓,22.34453,114.197662
黃大仙,譽‧港灣8座,譽·港灣,22.3333138,114.1963269
黃大仙,譽．港灣8庢,譽·港灣,22.3333138,114.1963269
黃大仙,豪苑商場 京都大酒樓 (非住宅),富臨皇宮,22.341974,114.196158
黃大仙,采頤花園1座,采頤花園五座,22.3357114,114.2033452
黃大仙,采頤花園5座,采頤花園五座,22.3357114,114.2033452
黃大仙,采頤花園7座,采頤花園7座,22.3356382,114.2025684
黃大仙,銀鳳街41號,竹園銀鳳街41號,22.3454577,114.1979292
黃大仙,順天邨天衡樓,順天邨,22.3248046,114.225967
黃大仙,香港九龍貝爾特酒店,九龍貝爾特酒店,22.3373351,114.1996225
黃大仙,香港神託會培敦中學 (非住宅),香港神託會培敦中學,22.3401613,114.2082141
黃大仙,高美樓,高美樓,22.3465005,114.2027922
黃大仙,鳳德商場 稻香超級漁港 (非住宅),稻香超級漁港,22.3434428,114.1994869
黃大仙,鳳德邨斑鳳樓,鳳德邨8座斑鳳樓,22.3433792,114.1999941
黃大仙,鳳德邨硃鳳樓,鳳德邨黛鳳樓,22.3435353,114.2023161
黃大仙,鳳德邨碧鳳樓,鳳德邨2座碧鳳樓,22.344932,114.2012015
黃大仙,鳳德邨黛鳳樓,鳳德邨黛鳳樓,22.3435353,114.2023161
黃大仙,鳳禮苑鳳禧閣,鳳禮苑A座鳳禧閣,22.3443523,114.2025251
黃大仙,黃大仙上邨昭善樓,黃大仙上邨昭善樓,22.342082,114.1908358
黃大仙,黃大仙上邨耀善樓,黃大仙上邨耀善樓,22.3424616,114.192006
黃大仙,黃大仙下邨龍光樓,龍光樓,22.34127,114.193586
黃大仙,黃大仙下邨龍昌樓,黃大仙下邨龍昌樓,22.3401684,114.1911563
黃大仙,龍蟠苑商場 (非住宅),鑽石山龍蟠苑,22.3418464,114.2012595
